,period,상의(여성),하의(여성),아우터(여성),수트(여성),운동복(여성),운동화(여성),구두(여성),상의(남성),하의(남성),아우터(남성),수트(남성),운동복(남성),운동화(남성),구두(남성),남성가방/지갑,시계(남성),여성가방/지갑,패션잡화,샌들(남성),샌들(여성),제철 채소,제철 과일,제철 해산물,다이어트 보조제,단백질 보충제,샐러드/닭가슴살,아이스크림/빙수,영양제,비타민,축산선물세트,쇠고기,채식푸드,캠핑,보온/보냉용품,선풍기커버,압축팩,제습/방향/탈취,해충퇴치용품,그릇/홈세트,조리기구,5G 휴대폰,스마트워치,태블릿,블루투스 이어폰,액션캠/캠코더,DSLR 카메라,콘솔,닌텐도,초경량 노트북,조립/반조립PC,키보드,마우스,모니터,레이저프린터,컬러레이저복합기,SSD,외장SSD,그래픽카드,신생아의류,임산부용품,유아침구,외출용품,분유,반려캐리어,침대/해먹,계단/스텝,울타리,기타애완용품,건강관리용품,재활운동용품,당뇨관리용품,냉온/찜질용품,의료용품,구급/응급용품,석션기/네블라이저,거즈/붕대/솜류,핀셋/포셉/겸자류,의료용가구,남성골프웨어,인원별텐트,등산화/트레킹화,테니스의류,일반자전거,스키장비,축구화,글러브,탁구라켓,모형/프라모델/피규어,아이돌굿즈,사무용품,필기도구,전략게임,기타,백화점/마트,카페/베이커리,치킨,게임/E머니,뷰티/헬스,편의점,콘서트,국내항공권,제주여행,해외항공권,고용률,물가,평균기온(°C),생활물가총지수,출생아수(명)
566,2019-02-18,30.07487,46.03144,26.21852,83.41953,36.71371,57.2516,39.16469,25.24918,39.9267,25.80502,59.72661,44.93505,52.17115,34.16212,66.22989,33.80085,60.20083,7.43217,8.0452,15.71453,7.89925,2.60009,0.3714,3.94417,3.23819,11.68951,34.89119,3.9095,4.07552,5.93502,0.84142,4.59995,12.64478,16.44639,2.36252,3.56629,3.55516,2.21664,30.54326,16.72389,50.04413,17.13085,47.70062,65.89431,16.26759,70.92177,12.91279,11.27354,43.52953,10.23529,40.18241,21.45082,12.77753,13.66649,4.39698,18.77079,14.29587,24.57565,31.22401,22.48059,20.15871,19.9759,35.85054,5.31067,15.76656,13.43543,15.99637,16.96353,7.50666,11.36617,13.09523,5.84669,8.68566,8.43954,6.95855,3.65897,8.68566,30.26062,11.27291,9.06028,20.68492,7.97349,16.17835,16.3297,43.80214,27.81007,21.0981,40.03492,19.79701,9.87816,27.22336,20.82011,6.1408,10.37377,18.7772,17.00875,11.76205,6.9928,21.94253,5.73412,34.05869,34.56815,4.60992,60.00714285714285,99.19564285714286,0.9,99.19564285714286,913.3215108624095
567,2019-02-19,30.38817,46.6477,27.06614,79.76044,35.69966,54.85547,37.21005,24.91395,39.8314,24.96062,54.55202,42.31085,49.74341,32.36398,63.24014,35.25658,58.44507,7.19565,7.90149,15.09827,14.19576,2.22251,0.36677,3.99777,3.67803,10.76884,34.92858,4.05479,4.15158,5.95003,0.83772,4.39321,11.99806,16.32761,2.75627,2.72694,3.40415,2.11003,31.50296,17.12936,44.87836,17.97298,43.7825,65.27812,15.7101,69.30173,14.60645,10.01907,40.5626,9.96107,40.55881,21.39074,13.36252,13.53272,4.23815,20.0826,15.67478,23.94792,30.71217,22.05896,19.97197,19.92392,35.73612,5.17228,14.9897,12.30834,15.31058,16.07059,7.39293,10.96029,11.84713,5.51736,8.22528,7.98531,6.79263,3.31929,8.22528,29.14115,12.25231,8.60912,21.36018,7.16117,15.05195,14.99222,40.90336,27.36797,22.50225,41.73175,21.84076,15.95477,28.09251,20.683,6.05492,10.43934,19.1258,18.98423,10.68048,6.98307,23.54436,5.44484,34.71773,32.81405,6.20567,60.04285714285714,99.18885714285716,1.4,99.18885714285716,911.6905859117841
568,2019-02-20,29.9759,44.69426,25.78414,76.92709,33.14012,53.70454,37.3681,23.66668,38.97792,24.37714,51.90381,39.63528,47.05443,33.49506,59.78093,29.47354,57.70836,6.89706,7.64822,18.21923,10.93302,2.27315,0.36352,3.65116,3.37338,9.58281,33.31339,3.55638,3.72509,5.93157,0.89495,3.56626,9.80694,15.3227,2.4983,2.95115,3.16932,1.93651,31.35274,16.23545,40.30918,17.80797,41.9842,66.16424,15.82686,65.04162,11.39334,9.38264,38.11564,9.79328,38.73849,21.24507,14.40484,13.4635,4.35232,18.5483,15.86285,23.92084,28.97491,22.86549,18.86362,19.27376,33.05385,4.79336,16.10351,13.06989,14.8898,15.33153,7.71139,10.74093,12.01178,5.04552,8.46295,8.23135,6.87728,3.41691,8.46295,29.91079,11.56188,8.1621,17.99569,7.11842,15.05434,11.87662,38.06193,25.07873,23.38433,38.50409,22.28168,15.40621,27.49165,18.99387,6.49679,11.10819,19.38228,16.39229,16.98963,7.0317,22.36206,5.99768,33.49912,32.091,7.2695,60.07857142857143,99.18207142857143,1.7,99.18207142857143,910.0596609611586
569,2019-02-21,29.2784,42.78828,24.50571,77.65527,31.34049,50.63593,35.18221,22.48123,35.63965,22.94468,51.43656,36.33084,43.35531,29.14017,56.8578,29.73943,56.11501,6.55788,6.67772,16.65136,11.39095,1.88016,0.32967,3.81196,3.20769,8.70598,32.62543,3.24636,3.70677,5.85962,0.85423,3.70064,7.60617,14.63719,2.05023,2.90707,3.207,2.09121,27.66419,15.73553,49.68672,17.70425,42.68836,65.86825,14.554,70.228,9.89853,10.07425,37.16021,9.22326,35.21842,20.86919,14.02095,13.40511,4.16999,16.25876,14.9915,23.14121,28.21904,22.18034,18.84816,18.80925,29.45247,4.38231,15.08798,12.2728,14.297,14.46889,7.32882,10.20406,10.93657,4.63094,8.02128,7.78961,6.24746,3.34202,8.02128,29.19363,11.60058,7.62595,17.02171,7.52458,15.41639,10.54432,36.41014,23.5889,21.95319,38.11329,24.80519,14.63087,26.1522,18.05884,6.01121,10.60983,19.24681,18.2767,17.75574,6.87609,21.52301,6.71123,31.18627,32.66969,4.96453,60.114285714285714,99.1752857142857,2.4,99.1752857142857,908.4287360105332
570,2019-02-22,26.95662,41.27219,23.38822,73.55609,28.4254,48.70123,36.11421,20.68039,32.46116,22.36448,46.00894,33.07291,41.40027,25.66472,53.17285,27.71204,53.1662,5.87299,6.30469,15.19709,9.90269,1.63799,0.26707,3.26096,3.12449,7.77608,33.44549,2.853,3.21579,4.30636,0.6356,2.94604,5.7722,13.2508,2.41683,2.72119,2.89706,1.89958,25.53617,13.9612,41.02318,15.13306,38.93178,61.7761,13.43408,68.0642,10.31068,9.40788,33.15808,8.6638,33.45593,20.34355,12.89384,12.36835,4.12802,14.98574,12.92641,21.18889,26.55225,20.96655,18.92853,19.26964,27.35167,4.35183,14.11924,11.85818,14.44578,13.67387,6.48303,8.99094,10.33227,4.09798,7.20928,6.99774,5.45509,2.97024,7.20928,28.84379,11.4241,7.10742,15.38939,6.60538,15.19752,9.65266,33.89479,21.46923,21.0801,36.70867,26.13072,13.83159,23.61583,16.8503,5.46395,10.0459,19.03007,30.33975,14.51104,6.67185,19.4508,7.98405,26.1129,31.90203,4.60992,60.15,99.1685,4.0,99.1685,906.7978110599078
571,2019-02-23,29.31813,43.63214,26.83725,85.52243,31.29354,53.99607,41.57834,22.36833,34.94874,25.81289,50.9586,36.11085,45.25957,28.48182,57.50851,27.83169,59.4351,5.55002,6.47102,16.60623,8.64338,1.57964,0.2068,2.78071,2.44068,6.46084,27.58294,3.01648,2.98591,3.78871,0.51596,4.01075,8.68725,12.79698,2.29463,2.61196,2.69776,1.62154,27.01326,13.19075,41.33318,15.30396,37.80522,62.16244,11.82245,88.98597,12.16836,10.58921,33.4756,11.42133,32.60197,19.43433,12.44863,12.1523,3.88425,12.91801,10.65365,20.28133,23.5931,18.73702,19.5055,17.98417,22.71491,4.07505,18.32646,12.72804,15.18969,14.12151,5.66619,7.94898,7.75703,3.55511,5.82929,5.61765,4.87945,2.43263,5.82929,21.72468,13.15224,7.47671,16.20889,5.79307,16.63109,9.22757,36.30107,24.92732,16.76867,39.73618,36.02784,12.62352,21.0076,17.85671,5.69113,8.64262,17.87952,21.54115,13.20414,7.30402,17.62013,7.2255,24.33474,32.39794,6.38297,60.18571428571428,99.16171428571428,6.8,99.16171428571428,905.1668861092824
572,2019-02-24,37.07775,55.10613,33.22029,100.0,41.75769,64.24019,53.96504,29.47352,47.61647,34.62156,66.61623,48.17786,56.35449,35.3779,71.96007,31.43445,71.03559,6.95567,8.95449,20.24463,11.50543,1.80861,0.21422,3.29741,2.12963,8.61138,27.95932,3.52587,3.4942,4.58954,0.59621,4.48625,12.9054,15.20323,2.26748,3.79817,3.09214,1.97763,31.02728,15.07775,44.54929,17.92819,42.57022,62.6199,13.04926,89.71349,11.69757,10.76286,38.73947,9.50611,36.68264,19.11542,13.83449,12.42021,3.70377,13.6474,11.08424,19.27672,27.94242,22.20589,22.13458,20.84718,29.29304,5.01247,19.71639,13.16127,16.72865,15.61363,6.25762,9.01749,8.44036,3.96108,6.22895,6.0768,4.92008,2.4781,6.22895,23.38639,17.29637,10.28493,22.15649,9.29884,20.14632,12.12545,42.7553,30.62621,17.89378,44.29332,35.41499,9.35637,22.72672,19.55644,5.74382,15.54098,16.49598,18.06654,12.93375,8.32522,17.03534,5.89483,28.64958,32.56245,7.09219,60.22142857142857,99.15492857142856,6.3,99.15492857142856,903.535961158657
573,2019-02-25,35.73779,50.37567,31.09131,90.50179,39.05855,64.35123,44.2465,28.69158,43.91313,32.73772,61.18192,45.33423,52.28815,31.97346,68.04153,31.30151,63.86004,7.33573,8.84626,20.17616,14.36748,2.25003,0.22395,4.09996,2.47255,11.60182,33.66983,4.12778,4.03086,5.71286,0.77546,5.23051,13.16602,15.25029,3.02783,4.04537,3.27484,2.42221,25.41099,16.86759,57.49897,18.46094,44.84267,69.55146,15.80219,84.41086,10.82652,9.8822,39.11978,10.12838,37.74126,20.94326,14.75721,12.91928,4.15001,16.5874,11.88515,23.54872,32.02656,24.63346,25.37516,22.44535,36.35698,5.24971,15.42493,11.32509,14.86423,16.61615,7.8272,10.69272,11.78456,4.40364,8.83615,8.72797,6.97548,3.49047,8.83615,30.47052,15.09917,9.74982,20.44831,7.8666,20.4436,11.66925,41.21258,30.90479,21.39513,40.58845,30.44008,9.20784,25.80526,19.88932,6.03853,15.79016,19.42021,16.64448,14.78143,8.18906,18.64988,5.11699,34.95399,31.56207,7.2695,60.25714285714285,99.14814285714286,4.7,99.14814285714286,901.9050362080316
574,2019-02-26,35.12085,48.80521,31.20055,86.8064,37.18756,60.39379,42.38367,28.25516,42.39816,31.50144,55.38879,43.7475,50.11406,30.1909,62.09369,31.63387,59.47155,7.09187,8.43243,20.09057,8.29994,2.60449,0.18547,3.83125,3.54136,10.96728,33.91161,3.76395,3.88372,5.62532,0.83632,4.55861,12.09459,14.63781,2.71554,3.54713,3.29272,2.44242,27.16348,16.16933,48.35517,17.98536,39.79486,65.7017,14.24648,76.84317,10.6812,9.09608,36.47952,9.57371,40.31535,21.53837,14.72787,13.15436,4.32747,16.84186,12.46242,22.93052,30.36771,22.43587,23.94561,20.99817,32.42736,4.66403,18.03631,12.95312,17.57485,15.66026,7.78997,10.61064,11.69729,4.4299,8.36196,8.07426,6.7994,3.69374,8.36196,30.01574,14.55787,9.17947,18.50193,8.76442,19.57255,9.26386,40.87638,29.10004,22.49324,38.62822,29.20329,12.71645,25.523,19.22568,6.17905,14.79344,19.37325,16.37127,17.80081,6.38008,20.239,5.19413,32.33026,30.11983,10.63829,60.29285714285714,99.14135714285716,5.2,99.14135714285716,900.2741112574062
575,2019-02-27,34.65828,48.38734,29.33916,81.30075,36.65863,56.97709,43.33077,27.25745,40.7031,31.5121,54.28024,42.00697,46.56678,29.95297,58.36654,32.75059,56.63186,7.06264,8.51005,20.90835,9.33028,2.03868,0.24111,4.02921,3.53079,9.35206,31.16727,3.59012,3.75548,5.77606,0.68106,4.20715,11.75675,14.54618,2.40325,3.69468,3.20979,2.45775,26.06192,15.38944,47.30856,18.36488,39.79643,65.76015,14.43395,74.3081,9.67928,8.83261,34.80624,9.06362,40.61437,21.12217,15.43382,13.18197,4.56872,15.10413,14.65385,22.62999,29.60303,22.18992,23.2911,19.7061,31.17813,4.33289,16.22519,12.08495,17.48186,15.57866,7.97609,10.08669,10.43107,4.22799,7.8095,7.60944,6.30502,3.04246,7.8095,29.12366,14.15589,8.62501,17.92337,6.99016,19.35504,7.73457,37.38615,27.60416,22.92529,37.55352,26.79903,11.48908,25.73699,18.07227,5.99247,17.57377,19.7688,17.16987,26.40829,6.53569,18.77701,5.20699,32.25565,29.17071,6.20567,60.32857142857143,99.13457142857142,7.8,99.13457142857142,898.6431863067808
576,2019-02-28,31.83165,42.96152,27.14027,70.12159,31.17523,52.05424,37.14846,24.65304,34.2347,27.71508,46.9421,36.54798,41.42038,25.43738,49.27832,31.70034,51.64925,6.90385,7.18337,20.28665,10.53234,1.78659,0.17573,4.54948,3.7131,7.05847,34.10104,3.22523,3.3669,4.48939,0.5281,4.25883,7.40347,12.39603,2.63408,3.81158,2.68147,1.99853,23.97563,13.27778,42.51736,17.83921,35.47422,60.82346,13.11011,69.98424,8.80738,8.9776,30.82397,8.16186,37.28793,19.81455,14.23759,13.12824,4.42317,15.51985,14.60085,20.24036,25.73208,20.18238,20.84876,18.05513,27.33479,4.15084,14.8727,11.64156,15.4919,13.86505,7.21922,8.67902,8.65935,3.59386,6.71494,6.55676,5.1368,2.6894,6.71494,25.17054,13.31788,7.3444,14.76798,7.8666,17.65794,7.50129,34.07583,24.75169,19.26192,34.86366,24.3199,14.86744,23.17427,15.74636,5.47527,20.26229,21.25891,17.8704,20.4146,6.49679,19.08212,6.02982,30.68888,29.39314,8.15602,60.364285714285714,99.12778571428572,6.6,99.12778571428572,897.0122613561554
577,2019-03-01,35.98694,50.05071,30.10973,84.95077,35.83049,61.49644,49.1017,27.74877,40.33803,33.38135,59.36512,42.14906,49.75371,28.9203,54.30751,27.43286,59.74558,6.15939,8.33351,22.16187,8.12821,2.12674,0.12704,4.45014,3.33704,7.08846,30.55659,3.34893,3.24576,3.88324,0.5164,3.66962,5.46332,12.88184,2.43041,3.29609,2.55528,1.9609,24.56813,13.97672,47.14484,21.89901,36.81825,64.1011,12.02473,75.87939,10.60217,9.57126,30.57807,8.18727,39.01917,20.20142,13.74512,12.95772,4.44214,12.11583,13.74983,18.06469,25.407,18.22595,18.38247,17.00316,27.25038,4.40373,14.71359,11.62633,14.61549,14.81861,6.9752,8.27034,7.97931,3.39367,5.74354,5.65474,4.71691,2.20127,5.74354,20.6227,16.0698,8.90828,17.72606,6.90466,20.01813,7.23691,36.85654,24.85465,16.24662,38.23386,23.83184,14.83989,21.46353,17.14784,5.1306,12.2754,21.93082,21.57618,18.83731,6.21474,19.03127,5.18128,33.12608,29.50274,4.96453,60.4,99.121,6.6,99.121,895.38133640553
578,2019-03-02,38.49006,54.07849,32.07842,87.69565,39.49485,64.37101,55.10389,29.11629,43.00849,36.5808,63.51818,45.82501,53.78743,32.00149,54.73228,29.4536,60.69064,6.67343,8.71941,25.18713,12.13508,3.08774,0.09783,4.33865,2.77044,6.74465,28.00917,3.69597,3.32106,3.76394,0.48146,3.22513,7.55791,13.74653,3.01425,3.28267,2.70574,2.05916,28.47367,15.1216,45.65828,18.73261,37.9516,63.36466,10.46243,75.62064,11.12905,9.07383,31.4938,8.05783,38.14589,19.40491,13.74222,12.66182,4.57813,11.36807,13.66488,18.13533,25.77436,22.92777,16.79631,17.31008,25.95051,4.38478,15.39685,11.59587,14.36907,15.92837,9.69042,9.29448,8.12751,3.67651,6.25974,5.98292,5.1605,2.94617,6.25974,22.73919,16.8397,11.13682,20.01635,9.17058,21.06271,8.09227,38.3689,26.98643,17.97479,38.97655,24.22561,14.30318,21.40883,17.85883,6.29225,9.03606,17.27986,18.34676,18.79224,6.47733,17.97609,6.09411,30.53966,33.45065,7.2695,60.41290322580645,99.1326129032258,7.8,99.1326129032258,893.7504114549045
579,2019-03-03,44.51094,61.22894,37.26756,94.24708,43.00898,71.16601,58.35541,35.32123,50.77815,44.16778,76.72709,53.73129,61.45649,37.47999,64.69508,32.89018,67.8769,7.96907,11.02634,28.87922,11.39095,2.11133,0.13168,4.68455,2.1586,9.80663,29.27042,3.63488,3.98831,4.3799,0.56579,3.87636,10.78185,15.38397,3.06856,4.6471,3.09437,2.14487,28.85754,16.07286,46.91329,18.88289,41.55658,63.82273,11.34225,74.29685,11.72561,9.84457,33.05762,8.47923,38.21458,19.56574,14.50884,12.97805,4.7492,12.45466,14.56672,19.22759,27.78737,22.32567,17.98683,18.75892,28.58027,4.6838,17.58704,13.65036,17.27961,17.41583,10.25291,9.41185,8.23453,3.66618,6.37282,6.17446,5.13002,2.85389,6.37282,22.77418,21.51378,14.13055,28.15479,10.28217,22.37389,8.15448,41.37337,31.16521,16.63366,41.59574,24.56116,10.82391,23.76954,18.83838,5.98427,7.76393,15.72473,15.37653,16.44885,5.35887,17.97609,6.33196,26.94603,34.51002,5.31914,60.4258064516129,99.1442258064516,9.4,99.1442258064516,892.119486504279
580,2019-03-04,37.89572,51.26578,31.35987,76.71158,36.85831,58.59175,46.18021,30.48603,46.42384,37.98261,66.16772,46.81968,50.2009,32.06253,52.21965,34.18638,52.6745,7.6709,9.70676,26.97754,10.58958,2.24563,0.13168,5.29558,2.55596,11.80257,36.0328,4.23081,4.29518,5.32358,0.62287,3.84535,11.5444,14.30175,4.23625,5.05145,3.30988,2.88909,23.39981,15.28149,45.44498,19.10918,42.91053,64.60075,13.638,71.07177,9.48467,7.62347,34.25793,8.47443,38.58811,20.40921,15.31564,13.54709,4.74954,15.20279,14.78891,22.09223,30.47166,24.43383,24.46591,20.27706,34.42499,4.31065,16.11755,13.08004,16.5915,17.6956,9.92203,11.05145,11.61496,4.00843,8.6261,8.37746,7.05336,3.55466,8.6261,31.46755,18.412,11.63186,21.10194,8.74305,19.8654,7.78641,33.45627,25.69646,21.35013,31.75479,24.58889,10.44499,26.33905,15.70678,6.20794,6.85901,15.22261,12.90367,18.83731,6.0494,16.67937,6.75623,24.72021,30.92825,8.68794,60.43870967741936,99.1558387096774,9.9,99.1558387096774,890.4885615536537
581,2019-03-05,37.84268,50.56879,31.05717,73.03661,36.74877,55.67051,45.85366,29.60495,45.18495,35.82277,60.69726,44.54786,46.542,30.0084,46.34133,28.87529,49.38262,7.77482,9.01703,28.40769,11.33371,2.07721,0.1595,4.86035,3.25765,10.65116,34.86378,4.21715,4.52387,6.42478,0.71941,4.91006,12.43243,14.21623,4.29056,4.56853,3.15639,2.90791,23.09939,15.06628,47.29739,19.74741,42.5216,66.24975,14.10176,70.81677,9.07167,7.33777,33.31251,7.78361,38.56177,20.365,15.65259,13.80977,4.652,15.24565,14.70759,21.97491,29.9792,23.37975,22.45398,18.96684,33.30332,4.40126,14.45619,11.17955,15.37102,25.61549,8.92528,10.66373,10.82954,3.94343,9.25884,9.17463,7.46986,3.32597,9.25884,32.55203,17.38668,9.59609,19.25462,9.17058,17.67772,5.78019,33.75649,24.78197,24.78847,32.11352,22.27891,14.9372,26.56621,16.56831,6.63575,7.48852,14.03955,14.38178,16.80937,6.63295,16.33613,7.54049,27.14498,31.65237,7.2695,60.45161290322581,99.16745161290322,8.4,99.16745161290322,888.8576366030283
582,2019-03-06,40.17868,52.65043,32.34925,71.58023,36.97536,53.01734,47.05526,29.07798,44.01123,34.79562,60.53124,42.52371,44.79154,27.57435,43.11426,28.37676,48.83982,7.53678,9.51115,27.43584,18.08815,1.99465,0.15162,4.71099,3.27768,10.70884,35.59161,3.99836,4.52969,5.91238,0.71068,5.70601,10.51158,14.07133,5.07807,4.44589,2.9934,2.70095,22.39839,15.70787,41.20406,18.33836,42.65647,62.08239,13.23016,69.18172,9.02578,6.68508,31.90838,7.64842,37.60243,20.51306,15.44665,13.81406,4.74786,14.7408,13.93064,21.90658,29.04626,24.15913,20.47811,19.9363,31.66019,4.00009,14.64807,11.88864,15.03859,27.93994,10.80091,10.31374,10.84601,3.70363,8.75357,8.55196,6.21359,3.51186,8.75357,30.68042,17.95533,8.59392,18.52552,6.81915,16.93212,5.6143,32.9008,21.55402,28.52385,30.05173,21.28892,14.49006,25.22636,18.12103,6.71108,8.23606,15.71931,16.0,20.36953,8.3933,17.91253,8.48547,35.25242,39.98361,9.39716,60.464516129032255,99.17906451612905,8.4,99.17906451612905,887.2267116524029
583,2019-03-07,38.93714,52.07271,30.77268,70.48682,36.53031,51.32083,44.9484,27.31927,43.012,33.35972,60.73475,41.20204,44.35981,28.78266,41.10357,29.72613,47.80429,7.06804,9.55196,28.87144,15.39782,1.96052,0.09598,4.72743,3.55031,9.83894,33.49285,4.00057,4.34735,5.5354,0.67284,5.72669,7.05598,13.3591,5.58044,4.03388,3.11225,2.65077,21.50546,15.52302,40.14083,18.30948,39.6809,64.17308,13.91264,64.41161,8.702,6.91647,30.34236,7.38091,37.62583,20.30483,15.05328,13.86556,4.698,14.72651,13.96404,20.65848,28.5679,23.2424,17.97318,20.11534,29.94766,4.15166,14.61063,10.87155,14.12265,20.42805,11.0532,10.37137,9.97497,3.7088,8.15191,7.97282,6.40322,3.09595,8.15191,30.66293,17.08584,8.26435,18.03617,9.705,17.33202,5.82685,31.97314,19.36773,30.76507,31.13266,21.59119,10.52917,24.79878,17.84681,7.062,7.89508,17.67903,14.12959,24.74087,6.83719,20.09916,9.40473,50.85799,43.74041,10.10638,60.47741935483871,99.19067741935484,7.0,99.19067741935484,885.5957867017775
584,2019-03-08,36.60297,50.45762,29.05857,65.9362,33.04184,49.36521,40.74745,24.41705,39.42077,29.82313,53.0204,37.4308,42.57255,25.31655,38.047,30.31108,44.30407,6.28922,8.79126,25.82828,10.99026,1.63028,0.07928,4.40583,3.22507,7.54764,36.55873,3.49937,4.03331,4.47194,0.5435,5.97477,5.17374,12.24136,3.47589,4.23126,2.58849,2.4696,20.6626,14.51509,40.04576,22.85194,36.73722,63.491,13.36995,61.71154,8.36718,7.33092,28.90021,7.01992,37.1029,20.25131,15.01376,13.5135,4.77556,13.48751,13.47536,19.77052,25.98756,21.44089,15.36959,18.04275,27.28415,3.67472,13.93672,10.98663,13.41128,14.16814,8.5241,9.17502,9.84818,3.53272,7.25158,6.98525,5.23161,3.0906,7.25158,28.93125,16.37064,7.76068,16.15819,8.16588,18.27501,4.41679,34.31983,20.57291,28.90189,29.72062,29.02027,13.13682,21.93543,16.35345,6.91484,6.01967,17.85785,19.04028,20.23433,5.83544,21.0272,10.10542,46.26958,41.95778,6.02836,60.49032258064516,99.20229032258064,6.1,99.20229032258064,883.9648617511521
585,2019-03-09,40.40887,57.03766,32.11386,77.36037,39.4504,58.689,49.50843,29.40195,43.13673,36.37379,64.25721,46.32577,49.06884,28.09379,40.92212,31.1021,51.8853,6.40463,9.74003,28.36334,12.65025,1.56533,0.07789,3.99991,2.81578,6.36854,31.20217,3.43963,3.66591,3.59762,0.43711,3.81434,8.99613,11.64898,2.97352,4.15077,2.22619,2.02501,21.64733,13.47141,45.93233,19.63309,37.58985,61.75438,12.58222,62.43156,9.89598,8.66495,29.58412,7.56932,36.36226,19.79444,14.62684,12.56592,4.46749,11.89674,11.06826,17.91157,24.18687,21.44887,12.28228,17.12279,24.51372,4.22662,15.30325,11.01878,13.64376,14.81395,9.32233,8.62557,8.22795,3.31919,5.92194,5.73916,5.16727,2.4353,5.92194,20.69267,18.86403,8.87408,18.85135,10.77383,22.86243,3.84136,52.74248,28.74273,23.36633,37.54818,31.21377,13.2318,20.5876,18.00089,6.75207,5.21967,16.2395,18.51488,17.48535,5.93269,20.42969,10.2597,37.01815,37.54206,7.62411,60.50322580645161,99.21390322580643,7.2,99.21390322580643,882.3339368005267
586,2019-03-10,50.70898,68.09094,40.0221,88.15389,51.59713,67.29777,58.90972,38.7247,57.01532,48.64284,80.98725,61.92947,59.38517,37.81071,52.46587,37.94868,63.45568,8.13562,11.03343,35.29388,18.7178,1.91429,0.07836,4.74601,2.52841,9.17208,32.88466,4.04586,4.05602,4.65746,0.57038,5.8714,12.84749,14.29591,4.05974,5.14535,2.72881,2.5567,27.9062,16.33192,47.14429,22.51013,42.83055,62.17845,14.65761,67.30293,11.34235,9.74149,32.9972,8.68441,36.40619,19.94649,14.44198,13.02656,4.45271,12.30566,10.96225,18.90678,28.12301,22.16756,14.60176,19.87029,30.75985,4.42762,18.40134,12.68065,16.08936,17.60001,11.9631,9.80376,9.65059,4.25038,6.6361,6.45191,5.26547,2.71347,6.6361,24.96064,22.99269,11.91928,25.78982,13.29628,26.10833,5.81648,65.27987,33.79966,29.17191,41.65899,28.16616,9.14555,23.25771,24.14819,6.73333,8.38032,16.12029,17.51313,17.39522,6.9539,20.26442,9.71972,40.33822,38.15293,10.9929,60.516129032258064,99.22551612903226,10.1,99.22551612903226,880.7030118499013
587,2019-03-11,43.74765,55.71427,34.0806,75.39585,41.88914,59.8689,50.03834,32.3415,49.8574,39.53374,72.48433,49.57799,50.73246,32.96689,44.43223,34.99734,50.53704,7.94801,10.44439,31.64926,15.79851,2.22361,0.10154,5.08046,3.08795,12.15099,37.32396,4.03737,4.47128,6.033,0.72748,8.06284,11.89189,14.93379,3.63883,5.29674,2.97273,3.09187,25.7448,17.21032,42.5713,23.08,43.90588,65.16903,16.56196,66.96167,11.1265,7.81937,33.48408,8.34595,36.53121,21.00476,15.7965,13.48962,4.96544,15.03609,11.73557,21.90005,31.03284,24.75644,17.07707,21.22012,35.87867,4.67144,16.00992,12.73481,15.82666,15.23594,11.03873,11.09826,12.35098,4.54269,8.5041,8.09167,8.12,3.6456,8.5041,30.66293,19.95593,10.79897,22.5629,11.22274,21.91501,4.75894,48.57647,26.37475,32.43024,33.10002,25.10191,9.18905,23.35553,20.85474,7.20642,6.83278,18.2823,19.90192,14.10545,5.6701,25.33689,11.04397,51.2559,42.35931,7.4468,60.52903225806451,99.23712903225804,6.6,99.23712903225804,879.0720868992757
588,2019-03-12,41.06227,52.80257,31.89472,66.8368,38.31992,55.33714,43.58643,29.6312,45.618,35.30666,66.74208,44.93077,47.23816,28.63255,40.14892,30.9758,45.27661,7.29472,8.76154,28.98815,14.02404,2.10362,0.08485,5.08404,3.48301,10.38349,35.47944,3.98495,4.40458,5.56572,0.70261,5.35455,11.37065,13.83705,3.19076,5.06486,2.82882,2.78735,25.10222,16.1781,37.92884,20.29901,39.78754,53.87613,17.17208,63.21908,9.8059,7.22955,29.43274,7.79176,34.84874,21.30134,16.28027,13.426,4.95151,14.59723,11.639,21.03604,30.35802,24.59833,15.35852,18.27047,32.90567,4.07258,15.25645,11.60433,15.06183,15.27091,9.96339,10.67666,10.96127,4.27319,8.25348,7.78961,6.96532,3.78468,8.25348,31.69494,17.52549,9.68141,19.22593,10.90209,20.31064,4.13685,44.64659,25.76308,32.63726,30.15982,26.06694,13.42898,22.64648,19.16278,6.84458,7.17377,20.82181,18.1366,12.93375,5.43668,24.77752,10.85754,49.4653,40.59062,10.28368,60.541935483870965,99.24874193548386,3.9,99.24874193548386,877.4411619486503
